Encoded_file,bpp,psnr,ssim,sqnr,mape_phase,enc_time,dec_time,enc1_m,enc1_s,enc2_m,enc2_s,enc3_m,enc3_s,enc4_m,enc4_s,enc5_m,enc5_s,dec1_m,dec1_s,dec2_m,dec2_s,dec3_m,dec3_s,dec4_m,dec4_s,dec5_m,dec5_s
129.npy,0.91754150390625,28.880873448954233,0.9382568001747131,9.614863395690918,0.9086419939994812,0.8871645927429199,0.5495269298553467,0.018549251556396484,7.857589147665714e-05,0.018685579299926758,5.6210485676699764e-05,0.019199180603027343,5.933220589454841e-05,0.020226669311523438,0.00018160222191975446,0.0035488367080688476,4.9233459675855046e-05,0.010311770439147949,1.757649513580304e-05,0.010403084754943847,4.1513056581286294e-05,0.010670971870422364,1.7988219643907294e-05,0.011306452751159667,4.854860921553267e-05,0.006827616691589355,3.170526983077461e-05
13.npy,0.84173583984375,29.359779973084052,0.9183048009872437,9.381882667541504,0.8717743754386902,0.8824436664581299,0.5426392555236816,0.018549013137817382,4.925935561757106e-05,0.018639397621154786,4.059618753998734e-05,0.019142818450927735,4.210094076360956e-05,0.020142173767089842,5.055319517399292e-05,0.003299570083618164,4.058248411660771e-05,0.01029641628265381,2.5074800586516857e-05,0.010368967056274414,2.1334453291308317e-05,0.010637593269348145,1.2641154517515087e-05,0.011242532730102539,2.0469092443877382e-05,0.006368303298950195,1.814307426198552e-05
130.npy,1.5152587890625,28.363803248594888,0.9749573469161987,15.919479370117188,0.45238861441612244,0.9091508388519287,0.5913412570953369,0.01857466697692871,5.6476505251129915e-05,0.018740463256835937,0.00012201874358956135,0.019243621826171876,0.0001064033137163345,0.0203294038772583,4.7081729659155496e-05,0.005328249931335449,4.005886943290266e-05,0.010357499122619629,1.4991296907840683e-05,0.010415124893188476,1.3660281904100887e-05,0.01072835922241211,3.1501221115012316e-05,0.011350607872009278,1.3661800664453956e-05,0.010447525978088379,7.394954548840415e-05
131.npy,1.19097900390625,28.712152841679117,0.9438900947570801,12.385851860046387,0.6929670572280884,0.8949553966522217,0.5683531761169434,0.018538451194763182,3.720941102866852e-05,0.018635272979736328,3.189912288805641e-05,0.0191831111907959,3.4767413311006155e-05,0.020239496231079103,6.86853430314971e-05,0.004284882545471191,6.232778331497079e-05,0.010330295562744141,1.5170692404119e-05,0.010379457473754882,1.8948863113995374e-05,0.010684323310852051,3.1347292551047796e-05,0.01129605770111084,1.1729830643210377e-05,0.00856001377105713,3.508676713620467e-05
132.npy,1.47357177734375,28.33744861725605,0.9750785231590271,15.871886253356934,0.44314318895339966,0.9077496528625488,0.5886166095733643,0.018587279319763183,3.9646658423387914e-05,0.01868293285369873,3.07068783709287e-05,0.01922922134399414,3.3369369592657665e-05,0.020281076431274414,4.175688886284477e-05,0.005292677879333496,8.309497701383668e-05,0.010369086265563964,3.4260915730604905e-05,0.010427546501159669,4.670936384869443e-05,0.010728597640991211,2.070840700222274e-05,0.011376738548278809,2.7188970847973985e-05,0.010177183151245116,3.6233161048805765e-05
133.npy,1.1702880859375,28.709316132284375,0.9558759927749634,12.196084976196289,0.6692641973495483,0.8966572284698486,0.5674717426300049,0.018531179428100585,3.8029848537856324e-05,0.018658208847045898,6.372387627966898e-05,0.01920502185821533,6.580292746366757e-05,0.020262837409973145,5.429071654521495e-05,0.004386091232299804,4.313705711098778e-05,0.010344481468200684,2.6645652293816373e-05,0.010387659072875977,2.1945131880955688e-05,0.010691618919372559,2.1342245224890283e-05,0.011336755752563477,2.338661441633158e-05,0.008403491973876954,3.585625197051735e-05
134.npy,2.338134765625,27.531247043292044,0.990297794342041,22.3688907623291,0.20925217866897583,0.923759937286377,0.6441688537597656,0.01856558322906494,3.280176120270232e-05,0.01862204074859619,3.008257700262361e-05,0.019249534606933592,6.366429670404178e-05,0.02036576271057129,4.361871651332233e-05,0.006732678413391114,3.0449786364276998e-05,0.010418224334716796,2.2787578332075986e-05,0.010418534278869629,2.1195733504539378e-05,0.010738444328308106,1.4801569964281319e-05,0.011415982246398925,1.4670571508925232e-05,0.015163445472717285,0.00022792094036657798
135.npy,1.25537109375,28.46653037847239,0.9576975107192993,13.663827896118164,0.5487483143806458,0.9011573791503906,0.5731954574584961,0.01858043670654297,5.586234310610691e-05,0.018657732009887695,3.58235796161713e-05,0.019217944145202635,7.122313214408468e-05,0.02022695541381836,4.676129308184544e-05,0.004773259162902832,4.5571795212986024e-05,0.010327792167663575,1.7902187336885207e-05,0.010393261909484863,2.284150778392231e-05,0.010702061653137206,1.4775817121052224e-05,0.011331462860107422,1.3879647699276549e-05,0.008931612968444825,3.8045726467805616e-05
136.npy,1.13067626953125,28.62392589836935,0.9601060152053833,11.926412582397461,0.6869925260543823,0.8968112468719482,0.5665493011474609,0.018530559539794923,2.933319889748298e-05,0.018643951416015624,5.5042810831958175e-05,0.019206523895263672,3.899452298990702e-05,0.02021744251251221,3.1908289828936336e-05,0.004384160041809082,4.986919413207527e-05,0.01032416820526123,2.4857592404232233e-05,0.010400748252868653,2.0661814059664212e-05,0.010702896118164062,1.610051097437825e-05,0.011324763298034668,1.3517828836055606e-05,0.008316326141357421,0.00022679254007117508
137.npy,1.52484130859375,28.408833597367455,0.956942617893219,14.924060821533203,0.6182703971862793,0.9030280113220215,0.5933852195739746,0.018552780151367188,2.3689978353995125e-05,0.018660926818847658,3.8307003280239576e-05,0.019187140464782714,4.388379413104262e-05,0.020286059379577635,3.9830669074788394e-05,0.004912948608398438,2.9323585572780783e-05,0.010368847846984863,2.605762372512216e-05,0.010421156883239746,1.701689121231229e-05,0.010717368125915528,1.6247994392572335e-05,0.011358070373535156,1.8643296254405825e-05,0.0106705904006958,0.00044707585528052323
